805	168	5	881704016
795	552	2	883774317
343	86	5	876404836
474	173	5	887924027
488	751	3	891292771
468	12	4	875291902
344	173	5	884814697
313	226	4	891028241
28	31	4	881956082
432	827	3	889416570
583	425	5	879384575
292	419	4	881105657
644	237	4	889076775
417	81	5	879647196
693	272	4	885703603
585	923	5	891282808
810	879	5	890083124
883	785	3	891694372
622	50	5	882592815
642	1469	4	886568725
332	159	5	887939071
639	1121	2	891239885
378	792	4	880046475
673	344	5	888787376
198	50	5	884204919
268	31	4	875310311
806	192	4	882387798
567	100	1	882425791
296	688	1	884196374
315	302	5	879799301
491	475	4	891185170
881	663	5	876538322
111	326	3	891680131
184	1014	2	889907468
20	210	4	879669065
405	229	1	885548048
268	39	3	875309914
104	328	3	888442249
437	253	1	880141796
846	837	5	883948495
551	11	5	892777052
256	121	5	882151123
82	1028	2	876311577
308	705	5	887737837
405	1535	1	885549635
336	824	3	877756890
846	401	5	883949643
472	202	5	875979737
846	581	4	883950129
752	1279	3	891208491
927	410	1	879190223
870	10	4	879376967
756	95	3	874829258
73	197	5	888625934
590	476	3	879439345
184	651	3	889908462
82	3	2	878768765
178	202	5	882826782
89	202	3	879459859
498	1131	3	881955866
776	193	3	891628895
250	1137	5	878090066
50	1008	5	877052805
815	524	4	878693381
352	96	4	884290328
218	42	4	877488546
773	268	4	888538249
561	205	3	885807393
276	583	3	874791444
327	298	3	887744405
345	4	4	884993619
158	174	5	880134332
543	9	4	876382812
798	172	4	875639656
881	423	4	876538726
934	210	4	891191206
62	597	2	879373254
325	58	3	891478333
298	22	4	884182965
270	17	2	876956064
588	313	5	890014782
311	484	4	884366590
658	518	4	875147873
934	88	4	891194866
533	126	4	879192414
158	1	4	880132443
145	1283	1	875270903
592	597	2	882609056
766	82	3	891309558
852	930	3	891037777
417	380	3	879648860
303	709	5	879468021
128	367	4	879968858
13	208	5	882140624
346	742	4	874948513
344	529	5	884814668
94	464	5	885873302
640	150	4	886474493
668	69	1	881702566
394	218	4	880889187
435	831	2	884134677
354	61	5	891218091
506	529	3	874873615
416	1264	4	886316381
601	419	4	876351263
250	943	4	878091870
325	271	3	891477759
256	284	4	882151576
728	124	3	879443155
484	252	3	880270616
70	89	4	884150202
716	153	4	879796311
1	50	5	874965954
7	577	2	892133310
806	143	5	882390296
394	928	4	881059902
897	849	4	879990877
13	773	1	882396869
543	85	2	877547580
56	1035	4	892910268
447	367	3	878856232
593	974	2	875660347
695	995	4	888806150
236	194	3	890116426
200	588	5	884128499
293	451	3	888907245
313	503	5	891014697
11	11	2	891904271
668	323	4	881591198
16	216	5	877722736
244	22	4	880605665
840	173	5	891204356
686	12	5	879545758
339	67	3	891035147
294	323	3	877818729
864	15	4	888887658
194	939	3	879550615
606	427	4	880924106
622	185	3	882592041
497	716	4	878759745
660	174	4	891199293
881	654	4	876539156
192	100	5	881367706
536	87	3	882359584
883	199	4	891717462
751	323	1	888871598
711	232	3	879993799
234	1449	4	892333573
121	318	5	891390013
407	100	5	875042905
42	210	5	881108633
470	248	3	879189434
57	304	5	883698581
869	127	5	884493279
450	69	4	882373532
215	172	4	891435394
846	97	4	883949255
859	1048	3	885775767
421	219	3	892241687
843	121	3	879444047
275	420	2	875154535
234	216	3	892078605
551	332	4	892775547
159	476	5	880557564
360	963	5	880355448
246	83	4	884921086
290	496	4	880474156
683	900	1	893282740
640	38	4	874778612
712	168	2	874956357
587	342	1	892871503
645	340	4	892051762
896	554	2	887161199
393	812	3	889555021
250	12	5	878090499
532	419	5	888635366
92	169	5	875653121
158	230	2	880134445
626	302	4	878771242
798	719	1	875743196
255	200	3	883216544
465	190	4	883530054
936	295	3	886832502
425	895	4	890346198
527	588	4	879456289
480	56	4	891208492
207	294	3	875504669
561	735	3	885809712
834	268	3	890860194
795	747	3	883252630
450	380	5	882398939
592	318	5	882955863
736	748	2	878708465
399	69	3	882342019
871	197	3	888193385
603	229	4	891955972
776	182	3	891628773
380	845	4	885479706
85	317	3	882995577
425	597	1	878739095
554	202	4	876232956
339	58	3	891032379
924	202	4	886760020
825	289	1	882109193
450	685	4	882374134
593	200	5	875661567
399	1314	3	882349198
201	239	1	884140275
316	323	1	880853152
299	244	2	877878001
454	164	3	881960265
795	433	4	880588141
374	471	4	880393056
198	923	3	884207946
595	864	4	886922069
275	1219	2	880313679
334	1241	2	891545513
804	948	1	879447476
854	826	2	882813453
896	118	2	887159805
506	95	5	874873198
378	747	3	880055597
603	751	4	891956242
330	174	5	876546172
653	492	4	880149999
774	214	3	888556517
586	240	3	884066799
215	1063	5	891436543
526	544	1	885682477
867	31	5	880078656
834	245	4	890860416
922	562	3	891450866
147	345	4	885594040
258	332	5	885701024
770	123	3	875972100
844	56	4	877386897
470	283	5	879178370
416	1048	3	876698255
417	167	3	880952355
94	1014	4	891724256
761	295	4	876190130
561	393	2	885810309
698	300	4	886365577
500	30	4	883875275
786	186	4	882843786
363	87	3	891496306
896	1303	4	887161518
16	546	4	877726944
899	64	4	884121647
279	30	2	877756984
448	286	2	891887393
868	96	2	877107056
82	310	4	879788290
13	876	2	881515521
360	170	5	880355485
880	181	5	880166719
213	100	5	878870749
917	285	4	882911122
197	96	5	891409839
115	8	5	881171982
709	214	1	879846922
314	942	3	877888346
181	457	1	878961474
184	515	5	889907599
790	944	1	885157299
887	225	4	881379094
854	333	3	882811742
666	282	3	880313482
416	791	2	886319550
666	26	3	880568505
14	100	5	876965165
130	572	3	878537853
312	206	5	891699399
435	25	5	884132434
798	29	4	875915913
636	275	3	891448229
121	282	1	891389037
492	275	2	879969210
92	1016	2	875640582
130	82	5	875802080
92	111	3	875641135
35	358	1	875459073
606	28	4	880924921
751	405	3	889298528
150	127	5	878746889
533	94	4	879192184
480	89	4	891208651
122	57	2	879270644
666	811	4	880568396
224	387	4	888103906
10	157	5	877889004
334	753	4	891545741
889	947	4	880181225
36	682	1	882157386
389	559	3	880088680
518	920	3	876824121
401	1289	2	891032495
504	693	4	887832741
450	748	4	882370410
270	554	1	876956264
388	871	2	886440608
505	228	2	889333894
740	340	4	879523187
500	421	4	883875303
64	520	5	889737851
838	419	5	887066989
255	748	1	883215630
514	239	5	876067462
541	500	4	883874682
328	28	5	885045931
7	471	4	891352864
727	651	3	883710104
360	242	4	880353616
299	61	4	877880648
11	451	2	891905003
913	596	1	881367210
453	385	3	888207161
878	286	4	880865183
109	357	2	880572528
668	283	5	881605324
533	476	2	879365951
311	739	4	884365823
405	142	1	885549004
452	479	5	885544109
389	109	3	879915745
286	934	3	889653107
684	202	4	878759384
751	11	1	889133177
416	592	3	892441347
121	122	2	891390501
939	680	2	880260636
133	750	4	890588720
379	193	4	880524783
649	678	3	891440562
468	531	4	875295368
314	787	2	877889927
739	195	5	886958939
929	89	5	879640126
154	289	2	879138345
299	152	4	877880474
263	96	4	891298336
467	1017	2	879532403
526	181	4	885682448
499	257	5	885598342
883	956	4	891717885
11	98	2	891905783
99	402	4	885680617
870	654	4	875050801
115	279	3	881170725
927	1016	5	879199250
937	14	4	876769080
267	642	4	878972524
325	1230	3	891479737
56	421	4	892677186
486	460	4	879875316
650	270	4	891368959
424	1346	4	880859519
193	24	2	889125880
924	1011	3	886760052
119	258	2	887037225
374	210	4	880395202
588	227	3	890028385
101	763	3	877136789
455	82	5	879110818
458	1070	4	886395963
508	527	5	883775361
79	116	5	891271676
301	154	4	882076425
667	186	4	891035033
201	469	4	884113453
650	55	4	891369889
222	223	4	878181535
393	280	4	887744724
435	200	5	884131661
532	118	4	888634813
506	494	5	878044851
189	647	4	893265826
642	628	3	891317897
919	475	3	875288898
439	257	4	882893737
313	56	2	891014313
64	705	5	879365558
74	300	3	888333194
942	318	5	891282903
773	895	2	888538417
889	979	3	880177435
219	71	1	889452455
493	890	3	884130074
648	428	2	884881754
663	455	2	889492679
308	11	5	887737837
718	300	5	883348269
919	741	3	875288805
826	271	4	885690022
22	258	5	878886261
699	308	4	879382955
551	827	5	892784710
830	480	5	891462594
643	179	4	891447901
932	805	4	891250236
839	100	3	875751991
828	904	3	891618316
696	1126	3	886404617
178	226	4	882826187
640	720	3	874778612
407	474	3	875042378
719	88	3	888454637
788	380	3	880869215
342	216	5	875320104
194	127	5	879520813
548	1073	4	891044411
450	1115	4	882395778
347	176	3	881653866
327	285	4	887744459
746	231	2	885075476
283	291	2	879297867
151	66	4	879524974
630	357	3	885668090
921	87	2	884673673
632	79	5	879457317
782	330	4	891498213
796	191	4	892690382
218	466	4	881288234
294	322	1	889243393
660	134	4	891199153
563	172	5	880507339
592	188	5	882956387
393	1095	2	887745174
825	50	4	880755418
407	588	4	875552964
825	117	5	889021393
676	22	5	892686606
256	21	4	882163677
699	127	3	878881828
367	201	5	876689991
786	173	4	882843069
296	304	3	884196149
909	529	3	891920763
221	108	3	875244866
244	393	3	880607365
119	338	1	892565167
222	1042	4	878184514
880	295	5	892958887
490	93	4	875427993
454	736	3	888266991
660	181	4	891197998
85	657	4	879454189
318	138	4	884498115
99	98	5	885679596
600	779	2	888452564
373	471	3	877100458
455	70	3	879111194
569	287	4	879795551
922	367	3	891452743
248	55	4	884534793
234	951	1	892334766
161	225	1	891172322
90	604	5	891383350
695	305	3	888805797
285	216	3	890595900
291	924	4	874833962
311	566	4	884366112
539	163	4	879788572
553	511	5	879948869
254	842	3	886475952
798	769	2	876249507
152	724	5	884035936
765	137	5	880346255
256	283	3	882150313
534	322	4	877807461
601	496	4	876349302
207	458	3	875991160
13	765	2	886303934
457	218	4	882547554
416	980	4	886314987
286	428	5	877532303
346	318	5	874948105
536	511	5	882359603
181	744	2	878962720
542	42	3	886532726
49	369	1	888069329
648	781	4	884882078
312	10	5	891699455
224	392	4	888104154
745	480	3	880123361
694	23	3	875727926
312	183	5	891699182
843	154	3	879446281
701	19	5	891447164
622	212	3	882669740
456	483	4	881372911
424	435	3	880859346
551	917	3	892775466
790	552	2	885157984
504	142	3	887841158
776	179	4	891628678
403	1199	2	879790506
325	152	4	891477905
655	18	3	888984478
7	230	3	891353326
563	167	4	880506771
222	216	4	878182632
140	880	4	879013832
221	1090	3	875246783
712	99	4	874729995
82	199	4	878769888
853	270	4	879364822
711	778	4	884485635
237	28	4	879376435
268	474	5	875309718
406	168	3	879445642
351	286	5	879481386
18	529	5	880130515
436	658	5	887769673
244	53	3	880607489
524	150	2	884832650
532	496	5	893119491
851	405	5	874767550
249	411	3	879640436
646	332	3	888528870
56	183	5	892676314
299	496	3	878192154
99	678	2	885678479
407	525	4	875046427
620	706	3	889987706
454	136	3	881959745
378	148	4	880044944
94	421	4	891721414
552	123	3	879222033
13	421	2	882140389
654	751	3	887863034
823	135	4	878438379
405	562	1	885548137
76	318	3	882606166
405	854	1	885547222
7	580	3	892132171
363	698	2	891495987
65	97	5	879216605
296	181	5	884198772
617	563	1	883789747
422	235	2	875130173
506	211	4	874873198
908	124	3	879722694
25	131	4	885852611
917	535	4	882912385
640	342	5	886353780
880	161	2	880167778
864	566	4	888889601
660	201	3	891200513
181	276	2	878962816
901	38	3	877131087
479	471	4	879460028
722	307	4	891280245
758	216	4	881974931
592	833	4	882608662
877	1402	4	882677386
750	327	4	879446013
622	181	5	882592041
824	245	2	877021121
234	290	3	892333980
269	1267	1	891448643
581	1353	4	879641850
731	215	5	886182555
683	286	2	893282977
43	63	3	883956353
747	209	3	888640437
256	657	5	882164727
234	292	4	891033821
693	143	4	875484613
747	504	5	888640605
174	155	4	886513767
709	470	3	879847026
771	82	2	880659686
618	191	4	891307175
422	441	4	879744183
303	248	2	879544680
889	1065	4	880180817
479	692	3	879461700
344	70	3	884901561
552	756	2	879221683
725	19	5	876106729
417	709	3	879647355
788	1518	3	880871394
851	240	4	875730629
343	317	5	876405130
487	25	1	883445130
297	118	3	875239495
268	250	4	875742530
517	1	3	892659892
815	135	2	878694493
385	1065	3	879445153
608	28	4	880405484
274	9	5	878945404
868	429	2	877103834
244	26	5	880606274
82	212	4	878769410
740	294	4	879523187
537	405	2	886030381
328	639	2	885048730
405	448	4	885548331
393	298	4	887743453
840	511	4	891204089
59	615	4	888204553
504	441	4	887911314
768	14	5	883835026
246	111	3	884921861
927	300	5	879176156
44	871	3	883613005
105	748	2	889214406
85	268	4	881705073
582	3	3	882961723
616	323	4	891224801
271	107	1	885848179
561	1044	2	885810834
198	518	3	884208876
21	874	2	874951005
655	882	3	887473879
934	657	3	891191027
911	204	4	892839930
472	1095	4	883904614
330	64	5	876546409
321	511	4	879440954
13	501	5	882398724
7	668	4	891352778
456	23	4	881373019
639	166	3	891239838
59	184	4	888206094
339	11	4	891032379
463	107	3	889936181
854	324	3	882811937
261	597	4	890456142
497	721	3	879362740
271	244	2	886106039
641	83	4	879370119
59	523	4	888204389
793	181	4	875103810
583	175	5	879384471
269	435	3	891449011
710	50	4	882063766
864	951	3	888891288
749	472	4	878849149
456	462	3	881373506
298	88	5	884183236
174	396	1	886515104
389	493	5	879991147
450	142	5	887835352
843	174	4	879444670
294	340	4	889241280
697	833	3	882622228
658	628	3	875145841
710	23	5	882064200
588	1311	1	890029079
3	355	3	889237247
457	483	5	882396705
162	544	4	877636167
386	455	3	877654961
807	705	4	892528918
447	15	1	878854481
142	189	4	888640317
898	1296	4	888294942
788	1478	3	880871173
291	249	4	874805893
517	873	3	892660034
929	429	4	879640225
417	186	5	879647118
588	934	4	890030736
281	333	3	881200457
456	720	3	881375515
313	604	4	891014552
145	96	5	882181728
347	246	4	881652417
406	1109	4	882480865
487	45	5	883446725
846	44	1	883947737
854	1047	1	882812906
94	76	4	891720827
447	260	2	878854120
216	546	2	880233197
383	427	5	891192748
222	670	3	878183657
234	143	3	892079288
416	1035	3	892441480
711	941	3	879994608
154	480	5	879138784
864	432	2	888887502
655	775	2	887523815
478	412	4	889388249
450	921	4	882372178
666	518	4	880567742
68	181	5	876973884
59	604	3	888204927
219	114	5	889403091
184	262	5	889906946
782	1089	2	891499660
240	336	3	885775745
791	304	4	879448035
750	271	4	879445911
7	654	5	892135347
625	25	2	891632018
804	831	3	879443852
269	51	2	891451111
81	591	5	876534124
233	194	4	877663913
380	480	4	885478718
889	303	3	880176550
362	322	3	885019651
747	648	5	888734012
261	300	5	890454310
747	238	3	888638957
460	301	3	882910579
932	133	4	891249675
389	684	4	880087761
405	970	1	885546487
24	12	5	875323711
487	392	4	883529363
405	1230	1	885547644
407	257	4	884202243
169	199	4	891359353
593	111	5	875659576
747	588	5	888639989
532	313	5	884594326
773	182	4	888539993
495	423	5	888633522
497	450	2	879362202
152	596	2	880148941
330	204	5	876546839
850	519	4	883195168
312	241	3	891699655
113	323	4	875325377
805	148	2	881695911
301	429	4	882076072
137	250	5	881433015
326	511	4	879875593
805	155	1	881696923
923	129	5	880387474
535	1093	4	879617931
239	505	5	889180169
325	614	4	891479038
426	655	4	879444952
576	257	4	887168556
527	214	4	879456030
291	214	4	874868146
268	124	4	875742499
378	549	3	880056701
194	427	4	879521088
10	701	4	877888812
557	180	5	881179653
862	823	4	879303869
323	150	4	878739568
535	153	4	879617663
378	197	3	880056423
11	88	3	891905003
194	1183	2	879554453
416	257	3	876697205
916	1206	2	880845543
708	255	5	877325601
361	285	4	879440516
452	188	4	875560300
365	473	4	891304106
453	826	1	877553430
456	789	3	881374522
934	573	2	891197530
883	739	2	891696715
109	527	3	880577604
810	333	5	886614819
620	95	4	889988005
790	774	4	885156904
839	475	5	875751856
450	1212	4	882396799
150	100	2	878746636
201	773	4	884112627
5	257	5	875635239
160	293	5	876767572
507	300	5	889964239
690	154	3	881179222
655	962	5	887473674
634	1197	4	875729106
396	1028	3	884646191
670	615	3	877974605
378	86	4	880045935
569	117	3	879793847
393	1053	3	889730011
805	576	4	881695040
7	197	4	891351082
653	28	4	878866814
543	462	4	874864182
937	297	4	876769436
758	231	3	881979012
524	56	4	884634849
795	81	4	883250055
593	761	2	875671951
702	879	1	885767604
361	498	4	879441416
389	416	4	880087996
682	658	4	888517390
541	1412	1	883874834
157	934	2	886890878
158	195	5	880134398
582	240	4	882961804
788	62	3	880870179
739	286	2	886825020
60	650	4	883327201
253	96	5	891628651
648	318	3	884368371
43	628	3	875975580
271	62	2	885849386
49	325	3	888065744
85	655	3	879454350
666	656	4	880139120
537	95	1	886030891
521	240	3	884476067
436	546	3	887771826
642	208	5	886131547
406	1153	2	882480836
849	172	5	879695469
378	739	4	880333239
661	300	3	876036477
568	474	5	877907834
865	472	1	880144229
506	380	4	874874585
545	204	4	879899641
567	212	2	882427023
312	372	3	891699568
451	457	2	879012890
520	289	4	885169052
465	475	3	883530313
368	201	5	889783407
436	43	2	887770300
780	300	3	891362937
184	949	3	889909618
464	194	5	878355259
95	168	4	879197970
774	866	1	888558853
326	86	2	879875644
437	1006	3	881001472
280	1168	5	891702544
655	403	2	891585574
592	969	4	882956718
819	258	2	879952538
805	748	2	879971215
342	129	5	874984684
524	430	3	884637914
321	654	4	879439927
182	48	3	876436556
941	15	4	875049144
126	1175	5	887856958
416	627	5	893213918
342	144	5	875319912
371	69	5	877486953
226	509	4	883889322
201	176	4	884112281
805	1	4	881695527
73	683	2	888792535
846	1069	4	883948221
685	289	2	879451253
22	96	5	878887680
479	455	4	889125853
823	792	3	878438057
89	221	1	879441687
804	629	3	879445072
788	227	3	880867890
933	209	2	874854678
320	546	4	884748818
401	1016	3	891032607
450	304	4	882216108
633	581	3	877212085
732	269	5	882589593
659	70	4	891383412
226	56	4	883889102
823	631	4	878439293
492	212	3	879969367
573	183	3	885844091
815	188	3	878693906
235	191	4	889654971
936	137	4	886832544
835	15	5	891032930
795	222	3	880558122
659	218	4	891384798
795	431	4	883253193
430	748	3	877225239
70	576	2	884065248
368	448	3	889783365
371	55	4	877487364
886	68	3	876032422
772	328	5	876250551
259	762	2	883372151
489	347	5	891448774
196	306	4	881251021
936	1	4	886832453
488	127	4	891294606
897	369	4	879993713
209	1	5	883460644
234	30	4	892335951
151	301	4	879523925
13	794	4	882399615
788	492	3	880868235
753	79	4	891401665
917	751	2	882910409
578	380	3	888957833
242	740	5	879741196
932	443	4	891250059
639	60	3	891239790
881	523	4	876537825
463	410	1	890530286
653	230	3	890181186
278	302	3	891294959
95	566	2	879196594
401	507	4	891033014
823	69	5	878438095
87	405	4	879875893
56	235	1	892911348
144	500	4	888105419
468	95	4	875287826
567	176	5	882425874
711	161	4	879994495
204	301	4	892389328
601	949	2	876351214
371	185	3	880435519
892	1124	4	886608423
851	1095	3	875731105
416	678	2	876696788
326	205	4	879875507
468	65	3	875294549
293	933	2	888905399
345	126	5	884991105
261	596	2	890456142
83	25	2	883867729
664	516	5	876525963
383	505	4	891193042
253	523	4	891628501
872	332	3	888480019
450	1479	3	882377479
398	79	4	875660535
59	528	4	888205300
617	635	4	883789716
577	728	3	880475226
375	233	4	886621985
420	179	5	891356864
313	768	3	891030367
77	134	4	884752562
694	657	4	875728952
578	324	1	888957735
738	636	3	875350944
87	154	4	879876564
916	58	5	880844291
194	154	3	879546305
275	188	2	880315243
276	231	3	874796373
852	151	4	891036922
367	406	4	876689878
340	274	4	884991618
878	318	5	880866013
690	56	4	881177349
216	673	4	880244779
932	205	5	891250211
493	48	4	884130995
577	102	4	880475043
650	4	3	891386695
318	69	5	884496572
248	257	3	884535840
72	210	4	880037242
373	165	5	877100354
85	209	4	879454500
900	124	4	877832837
88	302	3	891037111
201	28	3	884111217
826	102	4	885690442
932	67	2	891251611
389	396	3	880089037
464	328	3	878354722
227	475	4	879035252
643	194	4	891446652
95	471	5	884266051
207	177	3	891759050
194	523	5	879521596
92	1208	4	875812741
724	1434	1	883757597
58	116	5	884304409
682	3	3	888519113
457	7	4	882393278
657	873	3	884238614
466	995	5	890284231
930	240	1	879535207
798	111	1	875296109
222	679	2	881059678
516	286	5	891290565
796	64	4	892662400
145	901	1	885556116
330	69	5	876546890
7	201	2	891351471
658	195	3	875148059
146	1293	5	891458080
7	482	3	891351083
878	481	5	880870854
537	338	1	886029239
892	177	4	886608507
45	25	4	881014015
656	322	1	892319238
342	764	1	875318762
276	802	3	874792634
254	755	3	886473489
128	77	3	879968447
663	864	3	889492917
786	71	5	882843786
